filename;output power;label
3063.tiff;0,7846470833333338;0,0
3064.tiff;0,5869328839285719;1,0
3065.tiff;0,7913427726190477;0,0
3066.tiff;0,5176902801373465;1,0
3067.tiff;0,7255793166666668;1,0
3068.tiff;0,788242066666667;0,0
3069.tiff;0,6175838793650791;1,0
307.tiff;0,6391266630952382;1,0
3070.tiff;0,7298679166666676;1,0
3071.tiff;0,7996410000000002;0,0
3072.tiff;0,6494046630952383;1,0
3073.tiff;0,49030824999999945;1,0
3074.tiff;0,707543821428572;1,0
3075.tiff;0,7927732083333336;0,0
3076.tiff;0,6389137295093797;1,0
3077.tiff;0,7361543166666672;1,0
3078.tiff;0,7976500000000004;0,0
3079.tiff;0,6546585281814451;1,0
308.tiff;0,8065530000000003;0,0
3080.tiff;0,6368785178887205;1,0
3081.tiff;0,7742096128205128;0,0
3082.tiff;0,7742470175824177;0,0
3083.tiff;0,7740765000000002;0,0
3084.tiff;0,8009165000000003;0,0
3085.tiff;0,5174956753592816;1,0
3086.tiff;0,6478244438560481;1,0
3087.tiff;0,8153098333333336;0,0
3088.tiff;0,7692110000000005;0,0
3089.tiff;0,7608838044871797;0,0
309.tiff;0,8107551500000005;0,0
3090.tiff;0,7502572250000005;0,0
3091.tiff;0,7797195000000001;0,0
3092.tiff;0,6025638454433501;1,0
3093.tiff;0,7826885000000006;0,0
3094.tiff;0,7592399166666671;0,0
3095.tiff;0,636739173214286;1,0
3096.tiff;0,8025940000000001;0,0
3097.tiff;0,7824781666666673;0,0
3098.tiff;0,665081593179044;1,0
3099.tiff;0,6992804908189035;1,0
31.tiff;0,764288066666667;0,0
310.tiff;0,8101095000000008;0,0
3100.tiff;0,7616665666666671;0,0
3101.tiff;0,7991516666666668;0,0
3102.tiff;0,7965094000000004;0,0
3103.tiff;0,7992970000000003;0,0
3104.tiff;0,634988703030303;1,0
3105.tiff;0,49485615833333346;1,0
3106.tiff;0,7778641666666669;0,0
3107.tiff;0,6321521332580734;1,0
3108.tiff;0,6547723416666673;1,0
3109.tiff;0,7777215175824179;0,0
311.tiff;0,7889193878205133;0,0
3110.tiff;0,8001270000000003;0,0
3111.tiff;0,7846886500000003;0,0
3112.tiff;0,7977560666666672;0,0
3113.tiff;0,7804611666666671;0,0
3114.tiff;0,7886850000000004;0,0
3115.tiff;0,6078713158730166;1,0
3116.tiff;0,8134495000000005;0,0
3117.tiff;0,5195316556742279;1,0
3118.tiff;0,6553271732211274;1,0
3119.tiff;0,6870720658730163;1,0
312.tiff;0,6562004662766833;1,0
3120.tiff;0,5129360381618382;1,0
3121.tiff;0,785369166666667;0,0
3122.tiff;0,66073152044335;1,0
3123.tiff;0,5171739933630093;1,0
3124.tiff;0,6667838051587307;1,0
3125.tiff;0,6216259317460315;1,0
3126.tiff;0,5600332976190479;1,0
3127.tiff;0,8164500000000007;0,0
3128.tiff;0,7983905000000003;0,0
3129.tiff;0,5159207547243609;1,0
313.tiff;0,5283996111471861;1,0
3130.tiff;0,785961316666667;0,0
3131.tiff;0,6524335777777783;1,0
3132.tiff;0,6497232004662004;1,0
3133.tiff;0,6973152568681327;1,0
3134.tiff;0,5211834564678789;1,0
3135.tiff;0,7924863583333341;0,0
3136.tiff;0,7527273583333334;0,0
3137.tiff;0,5577373690476193;1,0
3138.tiff;0,8040106500000003;0,0
3139.tiff;0,6378298875000001;1,0
314.tiff;0,7626577500000005;0,0
3140.tiff;0,8146075000000004;0,0
3141.tiff;0,7002767765331894;1,0
3142.tiff;0,8019090000000001;0,0
3143.tiff;0,6952754880952386;1,0
3144.tiff;0,684177189285715;1,0
3145.tiff;0,7830650000000005;0,0
3146.tiff;0,6482023224358978;1,0
3147.tiff;0,7815998666666676;0,0
3148.tiff;0,5581317023809526;1,0
3149.tiff;0,7021859451034266;1,0
315.tiff;0,765505033333334;0,0
3150.tiff;0,7876377142857146;0,0
3151.tiff;0,7496771666666672;1,0
3152.tiff;0,6413566732142858;1,0
3153.tiff;0,6573343589354133;1,0
3154.tiff;0,7814140000000006;0,0
3155.tiff;0,7324067916666672;1,0
3156.tiff;0,705772971153847;1,0
3157.tiff;0,6318466065476194;1,0
3158.tiff;0,7027237833333341;1,0
3159.tiff;0,7863865166666669;0,0
316.tiff;0,7824674833333336;0,0
3160.tiff;0,7939290000000006;0,0
3161.tiff;0,7835984000000003;0,0
3162.tiff;0,5659508722222223;1,0
3163.tiff;0,6605327398809528;1,0
3164.tiff;0,7838991666666673;0,0
3165.tiff;0,7865362961538467;0,0
3166.tiff;0,6087903158730166;1,0
3167.tiff;0,7688193047619051;0,0
3168.tiff;0,7055681284965045;1,0
3169.tiff;0,5510005397536286;1,0
317.tiff;0,6798451625000003;1,0
3170.tiff;0,5546536885281388;1,0
3171.tiff;0,692640077777778;1,0
3172.tiff;0,6868858048658864;1,0
3173.tiff;0,7742912461538465;0,0
3174.tiff;0,7580647878205131;0,0
3175.tiff;0,7608757500000007;0,0
3176.tiff;0,7843337500000003;0,0
3177.tiff;0,7041664146076151;1,0
3178.tiff;0,8005835000000002;0,0
3179.tiff;0,6416825380952386;1,0
318.tiff;0,7922504166666671;0,0
3180.tiff;0,7988865000000003;0,0
3181.tiff;0,6459728457749767;1,0
3182.tiff;0,5083388885281384;1,0
3183.tiff;0,7838775000000008;0,0
3184.tiff;0,656128167857143;1,0
3185.tiff;0,791428458333334;0,0
3186.tiff;0,7070271080586088;1,0
3187.tiff;0,7511961166666674;0,0
3188.tiff;0,7839814628205134;0,0
3189.tiff;0,773210741666667;0,0
319.tiff;0,6538820000000007;1,0
3190.tiff;0,7844341666666669;0,0
3191.tiff;0,6862249166666673;1,0
3192.tiff;0,7819114166666671;0,0
3193.tiff;0,7651990666666671;0,0
3194.tiff;0,8065400000000003;0,0
3195.tiff;0,6371191442192529;1,0
3196.tiff;0,8008610000000002;0,0
3197.tiff;0,7886537211538465;0,0
3198.tiff;0,8013555000000001;0,0
3199.tiff;0,7844720000000005;0,0
32.tiff;0,6564616851411524;1,0
320.tiff;0,5179263920421086;1,0
3200.tiff;0,7962684000000008;0,0
3201.tiff;0,7905132500000007;0,0
3202.tiff;0,7947796500000005;0,0
3203.tiff;0,7944990000000004;0,0
3204.tiff;0,6960175729936736;1,0
3205.tiff;0,787537166666667;0,0
3206.tiff;0,7659756666666673;0,0
3207.tiff;0,7987495000000002;0,0
3208.tiff;0,6640392672687467;1,0
3209.tiff;0,7143555000000003;1,0
321.tiff;0,6845375666666675;1,0
3210.tiff;0,7789452878205131;0,0
3211.tiff;0,7703184833333339;0,0
3212.tiff;0,6524594766025644;1,0
3213.tiff;0,7846712000000008;0,0
3214.tiff;0,7938302916666671;0,0
3215.tiff;0,6472745287766835;1,0
3216.tiff;0,6689054408730165;1,0
3217.tiff;0,7875525750000001;0,0
3218.tiff;0,7892283750000003;0,0
3219.tiff;0,6626769287766833;1,0
322.tiff;0,7066629047619055;1,0
3220.tiff;0,7644239294871795;0,0
3221.tiff;0,6418198714285718;1,0
3222.tiff;0,5475211242424242;1,0
3223.tiff;0,7687342833333338;0,0
3224.tiff;0,7546264166666669;0,0
3225.tiff;0,7673822333333336;0,0
3226.tiff;0,7811308166666667;0,0
3227.tiff;0,6559475864177494;1,0
3228.tiff;0,7379033416666669;1,0
3229.tiff;0,6600794543719214;1,0
323.tiff;0,4986351409090905;1,0
3230.tiff;0,6534054547687468;1,0
3231.tiff;0,5539517976190474;1,0
3232.tiff;0,6119369659090909;1,0
3233.tiff;0,5144002202472369;1,0
3234.tiff;0,8145160000000006;0,0
3235.tiff;0,6878687527777783;1,0
3236.tiff;0,7838411500000003;0,0
3237.tiff;0,7893905000000006;0,0
3238.tiff;0,6564495297687466;1,0
3239.tiff;0,6425908771072804;1,0
324.tiff;0,7783651666666674;0,0
3240.tiff;0,6664597607614614;1,0
3241.tiff;0,7128391666666671;1,0
3242.tiff;0,4874300642176451;1,0
3243.tiff;0,7901455000000004;0,0
3244.tiff;0,8011838333333334;0,0
3245.tiff;0,6435531922619049;1,0
3246.tiff;0,8031135000000001;0,0
3247.tiff;0,651378942997199;1,0
3248.tiff;0,7003057896825402;1,0
3249.tiff;0,7632591500000006;0,0
325.tiff;0,7030855000000006;1,0
3250.tiff;0,4985064642857143;1,0
3251.tiff;0,6969033398268404;1,0
3252.tiff;0,8136230000000007;0,0
3253.tiff;0,7964390000000005;0,0
3254.tiff;0,669973976807819;1,0
3255.tiff;0,7839543666666671;0,0
3256.tiff;0,7072311774281284;1,0
3257.tiff;0,517834583452006;1,0
3258.tiff;0,5196179486312704;1,0
3259.tiff;0,7800052833333337;0,0
326.tiff;0,7778516666666669;0,0
3260.tiff;0,7303584166666675;1,0
3261.tiff;0,7818666666666673;0,0
3262.tiff;0,8007171500000001;0,0
3263.tiff;0,6381961739495798;1,0
3264.tiff;0,7001405000000007;1,0
3265.tiff;0,6516874130952383;1,0
3266.tiff;0,6587976835470092;1,0
3267.tiff;0,6473802910714288;1,0
3268.tiff;0,6550945803792472;1,0
3269.tiff;0,77292757948718;0,0
327.tiff;0,7952736666666672;0,0
3270.tiff;0,786080166666667;0,0
3271.tiff;0,5601117809523811;1,0
3272.tiff;0,5211422501186724;1,0
3273.tiff;0,6611485621100166;1,0
3274.tiff;0,592689574411604;1,0
3275.tiff;0,7760047333333335;0,0
3276.tiff;0,6632324224427394;1,0
3277.tiff;0,7603964166666671;0,0
3278.tiff;0,7814528333333337;0,0
3279.tiff;0,8116395000000004;0,0
328.tiff;0,6635955297840093;1,0
3280.tiff;0,7963879833333336;0,0
3281.tiff;0,6522352464285716;1,0
3282.tiff;0,7808347500000005;0,0
3283.tiff;0,7763633166666669;0,0
3284.tiff;0,643830604632867;1,0
3285.tiff;0,8064468333333337;0,0
3286.tiff;0,7910736500000004;0,0
3287.tiff;0,48767957085623354;1,0
3288.tiff;0,650987830769231;1,0
3289.tiff;0,7656917083333336;0,0
329.tiff;0,6888689458874463;1,0
3290.tiff;0,7895719878205131;0,0
3291.tiff;0,7826430000000006;0,0
3292.tiff;0,7840168666666674;0,0
3293.tiff;0,7979820000000006;0,0
3294.tiff;0,7712430000000006;0,0
3295.tiff;0,7513756666666673;0,0
3296.tiff;0,7967725130952387;0,0
3297.tiff;0,7843151500000003;0,0
3298.tiff;0,7792566666666668;0,0
3299.tiff;0,7882097083333336;0,0
33.tiff;0,7693087294871801;0,0
330.tiff;0,6518505128571429;1,0
3300.tiff;0,6318392065476192;1,0
3301.tiff;0,7109766794871798;1,0
3302.tiff;0,6021373158730166;1,0
3303.tiff;0,5157288215170105;1,0
3304.tiff;0,6725165966338266;1,0
3305.tiff;0,7417226666666673;1,0
3306.tiff;0,6995255333333341;1,0
3307.tiff;0,7890336500000005;0,0
3308.tiff;0,6473460333333343;1,0
3309.tiff;0,7668511166666672;0,0
331.tiff;0,6528038714285718;1,0
3310.tiff;0,7198706166666672;1,0
3311.tiff;0,5180203537420102;1,0
3312.tiff;0,8000175000000003;0,0
3313.tiff;0,7619322500000001;0,0
3314.tiff;0,762275566666667;0,0
3315.tiff;0,6414996060606072;1,0
3316.tiff;0,8010758333333334;0,0
3317.tiff;0,7967674833333342;0,0
3318.tiff;0,7813355000000002;0,0
3319.tiff;0,661899782348112;1,0
332.tiff;0,5196227578664804;1,0
3320.tiff;0,7742923642857149;0,0
3321.tiff;0,5211861255990398;1,0
3322.tiff;0,6643203906814452;1,0
3323.tiff;0,6423150049671597;1,0
3324.tiff;0,6839148158730167;1,0
3325.tiff;0,7775636666666672;0,0
3326.tiff;0,6275672277777776;1,0
3327.tiff;0,6631835468475011;1,0
3328.tiff;0,7631770547619051;0,0
3329.tiff;0,8010305000000002;0,0
333.tiff;0,7967143416666671;0,0
3330.tiff;0,6077673333333338;1,0
3331.tiff;0,7736741083333339;0,0
3332.tiff;0,7820036666666668;0,0
3333.tiff;0,7679837214285716;0,0
3334.tiff;0,7602995166666671;0,0
3335.tiff;0,7874949000000007;0,0
3336.tiff;0,6498704424671595;1,0
3337.tiff;0,647338011911604;1,0
3338.tiff;0,7850986666666669;0,0
3339.tiff;0,7880547297619054;0,0
334.tiff;0,6641771611111115;1,0
3340.tiff;0,6589106315544612;1,0
3341.tiff;0,6542528079433498;1,0
3342.tiff;0,7704812500000002;0,0
3343.tiff;0,786069566666667;0,0
3344.tiff;0,5192296721541535;1,0
3345.tiff;0,6139723932692313;1,0
3346.tiff;0,5591962976190478;1,0
3347.tiff;0,6579957464285716;1,0
3348.tiff;0,521777859838493;1,0
3349.tiff;0,7932550000000005;0,0
335.tiff;0,7617824000000004;0,0
3350.tiff;0,5191733077724221;1,0
3351.tiff;0,7713053809523813;0,0
3352.tiff;0,6704004111111115;1,0
3353.tiff;0,8007830000000007;0,0
3354.tiff;0,6608993547619054;1,0
3355.tiff;0,7684385794871799;0,0
3356.tiff;0,770358633333334;0,0
3357.tiff;0,6893731077922083;1,0
3358.tiff;0,8043739000000008;0,0
3359.tiff;0,7996282500000009;0,0
336.tiff;0,768007816666667;0,0
3360.tiff;0,7580179166666671;0,0
3361.tiff;0,7561469166666671;0,0
3362.tiff;0,5162727912789826;1,0
3363.tiff;0,6049862426655723;1,0
3364.tiff;0,5597327976190477;1,0
3365.tiff;0,7558385666666667;0,0
3366.tiff;0,8019008333333335;0,0
3367.tiff;0,48781774700152797;1,0
3368.tiff;0,6949679940476194;1,0
3369.tiff;0,6566993333333336;1,0
337.tiff;0,7619514166666671;0,0
3370.tiff;0,7851838166666667;0,0
3371.tiff;0,7892847211538466;0,0
3372.tiff;0,6323897287766829;1,0
3373.tiff;0,782006916666667;0,0
3374.tiff;0,6520293420634918;1,0
3375.tiff;0,6909454111111114;1,0
3376.tiff;0,7836183666666671;0,0
3377.tiff;0,6589727079433501;1,0
3378.tiff;0,8195110000000008;0,0
3379.tiff;0,6633914291735088;1,0
338.tiff;0,6689747307692308;1,0
3380.tiff;0,7984421500000001;0,0
3381.tiff;0,7823716666666671;0,0
3382.tiff;0,7810574166666671;0,0
3383.tiff;0,7535959166666669;0,0
3384.tiff;0,7879108166666673;0,0
3385.tiff;0,7697560000000004;0,0
3386.tiff;0,6884030000000009;1,0
3387.tiff;0,6713850075396836;1,0
3388.tiff;0,5134089238060962;1,0
3389.tiff;0,7006169500000005;1,0
339.tiff;0,778374616666667;0,0
3390.tiff;0,6497894190544611;1,0
3391.tiff;0,6618943204433504;1,0
3392.tiff;0,7830400000000003;0,0
3393.tiff;0,7797096666666669;0,0
3394.tiff;0,6201643527998819;1,0
3395.tiff;0,6942348252303261;1,0
3396.tiff;0,6799115601731606;1,0
3397.tiff;0,5596549642857142;1,0
3398.tiff;0,7712377916666674;0,0
3399.tiff;0,6980406111111119;1,0
34.tiff;0,5201611519806995;1,0
340.tiff;0,7904438166666666;0,0
3400.tiff;0,7646049833333339;0,0
3401.tiff;0,5200961263396738;1,0
3402.tiff;0,6106426085470094;1,0
3403.tiff;0,7845043750000005;0,0
3404.tiff;0,7065645658730167;1,0
3405.tiff;0,5471496587662337;1,0
3406.tiff;0,7725838214285717;0,0
3407.tiff;0,7721439166666673;0,0
3408.tiff;0,7857295000000003;0,0
3409.tiff;0,8010260000000002;0,0
341.tiff;0,5160902198504109;1,0
3410.tiff;0,8058028333333337;0,0
3411.tiff;0,7624566166666669;0,0
3412.tiff;0,5142997465686279;1,0
3413.tiff;0,7703755714285719;0,0
3414.tiff;0,6366392772515799;1,0
3415.tiff;0,766889533333334;0,0
3416.tiff;0,7990140000000002;0,0
3417.tiff;0,6064730380952388;1,0
3418.tiff;0,7901457142857146;0,0
3419.tiff;0,6499741172687468;1,0
342.tiff;0,6605347341338265;1,0
3420.tiff;0,7770144999999999;0,0
3421.tiff;0,6280426075396824;1,0
3422.tiff;0,8017279916666675;0,0
3423.tiff;0,6645234721978022;1,0
3424.tiff;0,5507098666666663;1,0
3425.tiff;0,662014637506842;1,0
3426.tiff;0,6512143710385881;1,0
3427.tiff;0,7590004166666673;0,0
3428.tiff;0,6718692444444448;1,0
3429.tiff;0,7941066500000005;0,0
343.tiff;0,7763256380952381;0,0
3430.tiff;0,6469819533730159;1,0
3431.tiff;0,6935807797619055;1,0
3432.tiff;0,788129166666667;0,0
3433.tiff;0,7259678833333334;1,0
3434.tiff;0,7681237500000005;0,0
3435.tiff;0,7072911444444447;1,0
3436.tiff;0,6932907750000007;1,0
3437.tiff;0,7605315333333338;0,0
3438.tiff;0,8116855000000005;0,0
3439.tiff;0,6534876261904762;1,0
344.tiff;0,5173907119139036;1,0
3440.tiff;0,7694358547619052;0,0
3441.tiff;0,8021350000000005;0,0
3442.tiff;0,8003820000000004;0,0
3443.tiff;0,6426969172619047;1,0
3444.tiff;0,6317510354578978;1,0
3445.tiff;0,759889916666667;0,0
3446.tiff;0,6785376174560735;1,0
3447.tiff;0,7198436666666673;1,0
3448.tiff;0,7946636500000005;0,0
3449.tiff;0,6405671304971989;1,0
345.tiff;0,7987157750000007;0,0
3450.tiff;0,7253826500000004;1,0
3451.tiff;0,6844159071496995;1,0
3452.tiff;0,651633454761905;1,0
3453.tiff;0,7212036666666672;1,0
3454.tiff;0,7977756500000006;0,0
3455.tiff;0,5191314199904673;1,0
3456.tiff;0,6733415567681363;1,0
3457.tiff;0,7823740000000007;0,0
3458.tiff;0,6934277327922083;1,0
3459.tiff;0,549301867099567;1,0
346.tiff;0,7897937333333338;0,0
3460.tiff;0,7643878583333336;0,0
3461.tiff;0,6274535665914068;1,0
3462.tiff;0,7967864416666669;0,0
3463.tiff;0,7639085675824177;0,0
3464.tiff;0,7237056750000004;1,0
3465.tiff;0,5030667880952379;1,0
3466.tiff;0,7250152500000009;1,0
3467.tiff;0,6979702750000009;1,0
3468.tiff;0,7765539833333339;0,0
3469.tiff;0,7930805000000005;0,0
347.tiff;0,6510250630952386;1,0
3470.tiff;0,6938195250000007;1,0
3471.tiff;0,7871116711538468;0,0
3472.tiff;0,7763872;0,0
3473.tiff;0,7289578666666675;1,0
3474.tiff;0,7735010666666672;0,0
3475.tiff;0,6057810688596491;1,0
3476.tiff;0,6532460333333343;1,0
3477.tiff;0,7916037500000003;0,0
3478.tiff;0,7673223916666673;0,0
3479.tiff;0,6530253752052547;1,0
348.tiff;0,7899998711538465;0,0
3480.tiff;0,7926020544871801;0,0
3481.tiff;0,8001040000000001;0,0
3482.tiff;0,7956270000000005;0,0
3483.tiff;0,7770219750000006;0,0
3484.tiff;0,8174038333333337;0,0
3485.tiff;0,6392811339285714;1,0
3486.tiff;0,517361054758477;1,0
3487.tiff;0,6623562744116039;1,0
3488.tiff;0,6591593111332154;1,0
3489.tiff;0,6575393658882789;1,0
349.tiff;0,7808603880952389;0,0
3490.tiff;0,7312296500000004;1,0
3491.tiff;0,7339497750000004;1,0
3492.tiff;0,7961124000000006;0,0
3493.tiff;0,6330208954433495;1,0
3494.tiff;0,6380764926739929;1,0
3495.tiff;0,759861533333334;0,0
3496.tiff;0,5545261885281388;1,0
3497.tiff;0,6527668335385881;1,0
3498.tiff;0,6481286256020801;1,0
3499.tiff;0,8017735000000001;0,0
35.tiff;0,7302947750000005;1,0
350.tiff;0,8097514583333337;0,0
3500.tiff;0,7734506500000004;0,0
3501.tiff;0,6566956696496995;1,0
3502.tiff;0,7838663333333339;0,0
3503.tiff;0,7725304714285717;0,0
3504.tiff;0,724929804166667;1,0
3505.tiff;0,7930625000000004;0,0
3506.tiff;0,6789006194444452;1,0
3507.tiff;0,5561515218614721;1,0
3508.tiff;0,78650055448718;0,0
3509.tiff;0,8017365000000002;0,0
351.tiff;0,6703746954433499;1,0
3510.tiff;0,6424250113636362;1,0
3511.tiff;0,6939111059523815;1,0
3512.tiff;0,6442322969696979;1,0
3513.tiff;0,8005505000000003;0,0
3514.tiff;0,7223323059523817;1,0
3515.tiff;0,7860355000000004;0,0
3516.tiff;0,5956925658730163;1,0
3517.tiff;0,5576916885281387;1,0
3518.tiff;0,6643702621100167;1,0
3519.tiff;0,5565318551948054;1,0
352.tiff;0,7842755333333339;0,0
3520.tiff;0,8000340000000002;0,0
3521.tiff;0,8088274166666675;0,0
3522.tiff;0,6997505464285719;1,0
3523.tiff;0,7051831250000004;1,0
3524.tiff;0,8031195000000002;0,0
3525.tiff;0,7846845000000005;0,0
3526.tiff;0,653130738888889;1,0
3527.tiff;0,5155437667458361;1,0
3528.tiff;0,7939682142857145;0,0
3529.tiff;0,6334597744588744;1,0
353.tiff;0,5186504794535185;1,0
3530.tiff;0,7992425000000003;0,0
3531.tiff;0,6576152329433497;1,0
3532.tiff;0,692789133333334;1,0
3533.tiff;0,8084950000000007;0,0
3534.tiff;0,6309184964285718;1,0
3535.tiff;0,7311836666666668;1,0
3536.tiff;0,7419624833333336;1,0
3537.tiff;0,6934205010073263;1,0
3538.tiff;0,785392583333334;0,0
3539.tiff;0,6267927006642782;1,0
354.tiff;0,7020404547619051;1,0
3540.tiff;0,7982152500000004;0,0
3541.tiff;0,8067336083333339;0,0
3542.tiff;0,6325814566707719;1,0
3543.tiff;0,4889673174458874;1,0
3544.tiff;0,5188752190100753;1,0
3545.tiff;0,7983643333333336;0,0
3546.tiff;0,7823754166666671;0,0
3547.tiff;0,8014295000000002;0,0
3548.tiff;0,6199811708333333;1,0
3549.tiff;0,7813617416666672;0,0
355.tiff;0,8033230000000003;0,0
3550.tiff;0,7820311166666671;0,0
3551.tiff;0,799397650000001;0,0
3552.tiff;0,7632901666666672;0,0
3553.tiff;0,7840565378205133;0,0
3554.tiff;0,7940090000000006;0,0
3555.tiff;0,7852846666666671;0,0
3556.tiff;0,7979586500000004;0,0
3557.tiff;0,781647241666667;0,0
3558.tiff;0,7839851666666671;0,0
3559.tiff;0,7743044999999998;0,0
356.tiff;0,8019540000000006;0,0
3560.tiff;0,6485091630952382;1,0
3561.tiff;0,5479954051948053;1,0
3562.tiff;0,7765255964285717;0,0
3563.tiff;0,769743083333334;0,0
3564.tiff;0,49520850000000005;1,0
3565.tiff;0,5542519380952382;1,0
3566.tiff;0,6974319714285719;1,0
3567.tiff;0,5570852432900435;1,0
3568.tiff;0,7686520190476192;0,0
3569.tiff;0,8001130000000002;0,0
357.tiff;0,6414178297619046;1,0
3570.tiff;0,752923816666667;0,0
3571.tiff;0,5187461380738543;1,0
3572.tiff;0,6734896488316287;1,0
3573.tiff;0,652163697759104;1,0
3574.tiff;0,7954500000000003;0,0
3575.tiff;0,6859931666666672;1,0
3576.tiff;0,6649747287766836;1,0
3577.tiff;0,7709443583333333;0,0
3578.tiff;0,7574944166666673;0,0
3579.tiff;0,6613274964285715;1,0
358.tiff;0,640165250396825;1,0
3580.tiff;0,7056853818681325;1,0
3581.tiff;0,7976158166666671;0,0
3582.tiff;0,6181712704433501;1,0
3583.tiff;0,6522585258004926;1,0
3584.tiff;0,6954653088744592;1,0
3585.tiff;0,5557708690476192;1,0
3586.tiff;0,654273833538588;1,0
3587.tiff;0,7805206666666669;0,0
3588.tiff;0,8068220000000004;0,0
3589.tiff;0,7631157750000002;0,0
359.tiff;0,5018887499999997;1,0
3590.tiff;0,6403868815476192;1,0
3591.tiff;0,5190786155646296;1,0
3592.tiff;0,6500419130952381;1,0
3593.tiff;0,6562792555555561;1,0
3594.tiff;0,7842085666666673;0,0
3595.tiff;0,7229224166666675;1,0
3596.tiff;0,780534508333333;0,0
3597.tiff;0,7732367500000004;0,0
3598.tiff;0,8061040000000004;0,0
3599.tiff;0,7274960000000006;1,0
36.tiff;0,6403930416666664;1,0
360.tiff;0,7710666500000002;0,0
3600.tiff;0,765675633333334;0,0
3601.tiff;0,493277333333333;1,0
3602.tiff;0,801993650000001;0,0
3603.tiff;0,6978287500000008;1,0
3604.tiff;0,7821939059523817;0,0
3605.tiff;0,5561555218614721;1,0
3606.tiff;0,6260331682692306;1,0
3607.tiff;0,6167065426739932;1,0
3608.tiff;0,650709021038588;1,0
3609.tiff;0,7593359166666671;0,0
361.tiff;0,7995061092490847;0,0
3610.tiff;0,7850495000000005;0,0
3611.tiff;0,6510904502052546;1,0
3612.tiff;0,521085084987235;1,0
3613.tiff;0,6409807670634919;1,0
3614.tiff;0,797123316666667;0,0
3615.tiff;0,8010570000000001;0,0
3616.tiff;0,7869346380952387;0,0
3617.tiff;0,7297291500000003;1,0
3618.tiff;0,519036348561896;1,0
3619.tiff;0,6946963141025649;1,0
362.tiff;0,7900396500000003;0,0
3620.tiff;0,6507082464285715;1,0
3621.tiff;0,6587983705799755;1,0
3622.tiff;0,6485437369116036;1,0
3623.tiff;0,5191496231345455;1,0
3624.tiff;0,5149277437999911;1,0
3625.tiff;0,6684796908730162;1,0
3626.tiff;0,5562841071428574;1,0
3627.tiff;0,7160411666666673;1,0
3628.tiff;0,65310610794335;1,0
3629.tiff;0,6681562807692311;1,0
363.tiff;0,6939200297619053;1,0
3630.tiff;0,6869271909420566;1,0
3631.tiff;0,6531281077449372;1,0
3632.tiff;0,6358811371042273;1,0
3633.tiff;0,7110104000000004;1,0
3634.tiff;0,7731596666666672;0,0
3635.tiff;0,6497795839354137;1,0
3636.tiff;0,6867313164682546;1,0
3637.tiff;0,8008780000000003;0,0
3638.tiff;0,8056453333333335;0,0
3639.tiff;0,6594951707580732;1,0
364.tiff;0,7869627142857146;0,0
3640.tiff;0,6435251482142857;1,0
3641.tiff;0,7844970000000002;0,0
3642.tiff;0,8029705000000003;0,0
3643.tiff;0,6048459444444454;1,0
3644.tiff;0,5190392055160529;1,0
3645.tiff;0,6516833220459141;1,0
3646.tiff;0,612956032209457;1,0
3647.tiff;0,7954150666666672;0,0
3648.tiff;0,7910270833333338;0,0
3649.tiff;0,8115056500000005;0,0
365.tiff;0,6490974547619048;1,0
3650.tiff;0,6983673580586084;1,0
3651.tiff;0,7802304166666671;0,0
3652.tiff;0,6380516694597074;1,0
3653.tiff;0,7922905000000005;0,0
3654.tiff;0,7891614000000007;0,0
3655.tiff;0,7148841666666673;1,0
3656.tiff;0,7646613333333341;0,0
3657.tiff;0,7789995000000001;0,0
3658.tiff;0,7017082500000007;1,0
3659.tiff;0,7996251500000007;0,0
366.tiff;0,7820383628205133;0,0
3660.tiff;0,8023315000000002;0,0
3661.tiff;0,6893492293719217;1,0
3662.tiff;0,7874409628205133;0,0
3663.tiff;0,7013098333333337;1,0
3664.tiff;0,6564230595238097;1,0
3665.tiff;0,7669691666666671;0,0
3666.tiff;0,6451687559523817;1,0
3667.tiff;0,7218130000000006;1,0
3668.tiff;0,7805982142857149;0,0
3669.tiff;0,7098130607142865;1,0
367.tiff;0,6079151746031743;1,0
3670.tiff;0,6599611510073266;1,0
3671.tiff;0,6837235149350649;1,0
3672.tiff;0,6479682732211274;1,0
3673.tiff;0,5148745844862657;1,0
3674.tiff;0,8019045000000001;0,0
3675.tiff;0,780824583333334;0,0
3676.tiff;0,7789361083333338;0,0
3677.tiff;0,7838866500000004;0,0
3678.tiff;0,5584621309523811;1,0
3679.tiff;0,633792673214286;1,0
368.tiff;0,7347909833333339;1,0
3680.tiff;0,7640255333333339;0,0
3681.tiff;0,8005070000000002;0,0
3682.tiff;0,7999864416666671;0,0
3683.tiff;0,7699889714285715;0,0
3684.tiff;0,6808994767857147;1,0
3685.tiff;0,7102819761904767;1,0
3686.tiff;0,788307166666667;0,0
3687.tiff;0,6888452500000006;1,0
3688.tiff;0,7627366666666672;0,0
3689.tiff;0,6481315713702149;1,0
369.tiff;0,8006695000000001;0,0
3690.tiff;0,7893965000000002;0,0
3691.tiff;0,6205955599274767;1,0
3692.tiff;0,6523321908730161;1,0
3693.tiff;0,7720557214285718;0,0
3694.tiff;0,6332139825396835;1,0
3695.tiff;0,6717412724358973;1,0
3696.tiff;0,7970405000000004;0,0
3697.tiff;0,6596289954433501;1,0
3698.tiff;0,54881745;1,0
3699.tiff;0,5561185932900435;1,0
