filename;cell;current;shadow;power;abs_power;mean;std;rel_power;std_power;std_power_norm;pv_kind;class_std
P20C5.25S4.tiff;20;1,78;4;2,2883;2,55835;1,998705556;0,288360319;0,894443684;1,004279803;0,711319898;Poli;1
P20C6S4.tiff;20;2,03;4;2,6036;2,89635;2,266655556;0,317523409;0,898924508;1,061164107;0,723983689;Poli;1
P20C6.75S4.tiff;20;2,28;4;2,884;3,22765;2,531455556;0,362157405;0,893529348;0,973456402;0,704457881;Poli;1
P20C7.5S4.tiff;20;2,53;4;3,1657;3,55975;2,790758333;0,39865961;0,889304024;0,940505778;0,697122293;Poli;1
P20C3.75S5.tiff;20;1,27;5;1,4896;1,86655;1,444916667;0,207138222;0,798049878;0,21571747;0,54888791;Poli;2
P20C4.5S5.tiff;20;1,53;5;1,7676;2,209;1,688693023;0,239507812;0,800181077;0,32945471;0,561087882;Poli;2
P20C5.25S5.tiff;20;1,78;5;2,0424;2,55835;1,998705556;0,288360319;0,798327047;0,151527244;0,521477022;Poli;2
P20C6S5.tiff;20;2,03;5;2,2689;2,89635;2,266655556;0,317523409;0,78336527;0,007068595;0,489317113;Poli;2
P20C6.75S5.tiff;20;2,28;5;2,6009;3,22765;2,531455556;0,362157405;0,805818475;0,191752104;0,530432027;Poli;2
P20C7.5S5.tiff;20;2,53;5;2,8604;3,55975;2,790758333;0,39865961;0,803539574;0,174689547;0,526633499;Poli;2
P20C3.75S6.tiff;20;1,27;6;1,444;1,86655;1,444916667;0,207138222;0,77361978;-0,004425386;0,498678705;Poli;2
P20C4.5S6.tiff;20;1,53;6;1,7354;2,209;1,688693023;0,239507812;0,785604346;0,195012331;0,531157831;Poli;2
P20C5.25S6.tiff;20;1,78;6;2,0304;2,55835;1,998705556;0,288360319;0,793636524;0,109912642;0,512212628;Poli;2
P20C6S6.tiff;20;2,03;6;2,3049;2,89635;2,266655556;0,317523409;0,795794707;0,120446063;0,514557617;Poli;2
P20C6.75S6.tiff;20;2,28;6;2,5829;3,22765;2,531455556;0,362157405;0,800241662;0,142049959;0,519367155;Poli;2
P20C7.5S6.tiff;20;2,53;6;2,8135;3,55975;2,790758333;0,39865961;0,790364492;0,057045324;0,500443114;Poli;2
P0C3.75S0.tiff;0;1,27;0;1,3018;1,41966;1,059007207;0,206403831;0,916980122;1,176299838;0,852854381;Poli;0
P0C4.5S0.tiff;0;1,53;0;1,5388;1,6753;1,241314286;0,260990332;0,918522056;1,139834231;0,847110908;Poli;0
P0C6S0.tiff;0;2,03;0;1,9506;2,19458;1,611381982;0,348686874;0,888826108;0,972844244;0,822112015;Poli;0
P0C6.75S0.tiff;0;2,28;0;2,2313;2,45378;1,784651818;0,398669961;0,909331725;1,120345712;0,851136399;Poli;0
P0C7.5S0.tiff;0;2,53;0;2,6506;2,887;2,016333333;0,519526039;0,918115691;1,220856356;0,82629057;Poli;0
P0C3.75S1.tiff;0;1,27;1;0,9626;1,41966;1,059007207;0,206403831;0,678049674;-0,467080513;0,507682914;Poli;2
P0C4.5S1.tiff;0;1,53;1;1,1122;1,6753;1,241314286;0,260990332;0,663881096;-0,494709075;0,508043998;Poli;2
P0C5.25S1.tiff;0;1,78;1;1,2938;1,92266;1,424800901;0,294148665;0,672921889;-0,445356096;0,515223208;Poli;2
P0C6S1.tiff;0;2,03;1;1,4501;2,19458;1,611381982;0,348686874;0,660764246;-0,462541019;0,5396662;Poli;2
P0C6.75S1.tiff;0;2,28;1;1,6214;2,45378;1,784651818;0,398669961;0,660776435;-0,409491143;0,550105011;Poli;2
P0C7.5S1.tiff;0;2,53;1;1,8963;2,887;2,016333333;0,519526039;0,656841011;-0,231043921;0,555233426;Poli;2
P0C3.75S2.tiff;0;1,27;2;0,924;1,41966;1,059007207;0,206403831;0,650860065;-0,654092546;0,468403378;Poli;2
P0C4.5S2.tiff;0;1,53;2;1,104;1,6753;1,241314286;0,260990332;0,65898645;-0,526127864;0,501526537;Poli;2
P0C5.25S2.tiff;0;1,78;2;1,2908;1,92266;1,424800901;0,294148665;0,671361551;-0,45555502;0,513319158;Poli;2
P0C6S2.tiff;0;2,03;2;1,423;2,19458;1,611381982;0,348686874;0,648415642;-0,540261181;0,52437293;Poli;2
P0C6.75S2.tiff;0;2,28;2;1,6039;2,45378;1,784651818;0,398669961;0,653644581;-0,453387101;0,541467449;Poli;2
P0C3.75S3.tiff;0;1,27;3;0,8766;1,41966;1,059007207;0,206403831;0,617471789;-0,883739446;0,420168922;Poli;2
P0C4.5S3.tiff;0;1,53;3;1,1047;1,6753;1,241314286;0,260990332;0,659404286;-0,523445772;0,502082906;Poli;2
P0C5.25S3.tiff;0;1,78;3;1,2396;1,92266;1,424800901;0,294148665;0,644731778;-0,629616664;0,480823364;Poli;2
P0C6S3.tiff;0;2,03;3;1,4008;2,19458;1,611381982;0,348686874;0,638299811;-0,603928619;0,511844864;Poli;2
P0C6.75S3.tiff;0;2,28;3;1,5715;2,45378;1,784651818;0,398669961;0,640440463;-0,534657333;0,525475619;Poli;2
P0C7.5S3.tiff;0;2,53;3;1,8131;2,887;2,016333333;0,519526039;0,628022168;-0,391189889;0,525335568;Poli;2
P0C3.75S4.tiff;0;1,27;4;1,0845;1,41966;1,059007207;0,206403831;0,763915304;0,123509301;0,63172891;Poli;1
P0C4.5S4.tiff;0;1,53;4;1,2727;1,6753;1,241314286;0,260990332;0,759684833;0,120256234;0,635611366;Poli;1
P0C5.25S4.tiff;0;1,78;4;1,4674;1,92266;1,424800901;0,294148665;0,763213465;0,144821664;0,625404259;Poli;1
P0C6S4.tiff;0;2,03;4;1,5331;2,19458;1,611381982;0,348686874;0,698584695;-0,224505102;0,586505366;Poli;2
P0C6.75S4.tiff;0;2,28;4;1,854;2,45378;1,784651818;0,398669961;0,755568959;0,173948851;0,664910554;Poli;1
P0C3.75S5.tiff;0;1,27;5;0,8945;1,41966;1,059007207;0,206403831;0,630080442;-0,79701625;0,438384044;Poli;2
P0C4.5S5.tiff;0;1,53;5;1,0561;1,6753;1,241314286;0,260990332;0,630394556;-0,709659566;0,46345503;Poli;2
P0C5.25S5.tiff;0;1,78;5;1,2356;1,92266;1,424800901;0,294148665;0,642651327;-0,643215229;0,47828463;Poli;2
P0C6S5.tiff;0;2,03;5;1,3692;2,19458;1,611381982;0,348686874;0,623900701;-0,694554342;0,494012121;Poli;2
P0C6.75S5.tiff;0;2,28;5;1,5575;2,45378;1,784651818;0,398669961;0,63473498;-0,569774099;0,518565569;Poli;2
P0C7.5S5.tiff;0;2,53;5;1,7924;2,887;2,016333333;0,519526039;0,620852096;-0,431033897;0,517897038;Poli;2
P0C3.75S6.tiff;0;1,27;6;0,8517;1,41966;1,059007207;0,206403831;0,599932378;-1,004376742;0,394830569;Poli;2
P0C4.5S6.tiff;0;1,53;6;1,0591;1,6753;1,241314286;0,260990332;0,63218528;-0,698164888;0,465839467;Poli;2
P0C5.25S6.tiff;0;1,78;6;1,1999;1,92266;1,424800901;0,294148665;0,624083301;-0,76458243;0,45562643;Poli;2
P0C6S6.tiff;0;2,03;6;1,3745;2,19458;1,611381982;0,348686874;0,626315742;-0,679354458;0,497003056;Poli;2
P0C6.75S6.tiff;0;2,28;6;1,5141;2,45378;1,784651818;0,398669961;0,617047983;-0,678636076;0,497144414;Poli;2
P0C7.5S6.tiff;0;2,53;6;1,7666;2,887;2,016333333;0,519526039;0,611915483;-0,480694546;0,508625827;Poli;2
P0C3.75S7.tiff;0;1,27;7;1,2457;1,41966;1,059007207;0,206403831;0,877463618;0,904502557;0,795766765;Poli;0
P0C4.5S7.tiff;0;1,53;7;1,5119;1,6753;1,241314286;0,260990332;0,90246523;1,036765279;0,825730459;Poli;0
P0C5.25S7.tiff;0;1,78;7;1,689;1,92266;1,424800901;0,294148665;0,878470452;0,898182214;0,766050116;Poli;0
P0C6S7.tiff;0;2,03;7;1,9367;2,19458;1,611381982;0,348686874;0,882492322;0,932980398;0,814267866;Poli;0
P0C6.75S7.tiff;0;2,28;7;2,104;2,45378;1,784651818;0,398669961;0,857452583;0,80103397;0,788304302;Poli;0
P0C7.5S7.tiff;0;2,53;7;2,5324;2,887;2,016333333;0,519526039;0,877173537;0,993341292;0,783815487;Poli;0
P2C3.75S0.tiff;2;1,27;0;1,4351;1,41966;1,059007207;0,206403831;1,010875844;1,822121184;0,988501068;Poli;0
P2C4.5S0.tiff;2;1,53;0;1,7047;1,6753;1,241314286;0,260990332;1,017549096;1,775489962;0,978970263;Poli;0
P2C5.25S0.tiff;2;1,78;0;1,9908;1,92266;1,424800901;0,294148665;1,035440483;1,924194011;0,957597588;Poli;0
P2C6S0.tiff;2;2,03;0;2,2399;2,19458;1,611381982;0,348686874;1,020650876;1,802528473;0,985371904;Poli;0
P2C6.75S0.tiff;2;2,28;0;2,5037;2,45378;1,784651818;0,398669961;1,020344122;1,803617657;0,985586227;Poli;0
P2C7.5S0.tiff;2;2,53;0;3,134;2,887;2,016333333;0,519526039;1,08555594;2,151319824;1;Poli;0
P2C3.75S1.tiff;2;1,27;1;1,1316;1,41966;1,059007207;0,206403831;0,797092262;0,35170274;0,679658085;Poli;1
P2C4.5S1.tiff;2;1,53;1;1,3182;1,6753;1,241314286;0,260990332;0,786844147;0,294592193;0,671775324;Poli;1
P2C5.25S1.tiff;2;1,78;1;1,5236;1,92266;1,424800901;0,294148665;0,792443802;0,335881515;0,66107347;Poli;1
P2C6S1.tiff;2;2,03;1;1,7191;2,19458;1,611381982;0,348686874;0,783338953;0,308924787;0,691470245;Poli;1
P2C6.75S1.tiff;2;2,28;1;1,9323;2,45378;1,784651818;0,398669961;0,78747891;0,37035191;0,703557476;Poli;1
P2C7.5S1.tiff;2;2,53;1;2,2583;2,887;2,016333333;0,519526039;0,782230689;0,465745022;0,685317856;Poli;1
P2C3.75S2.tiff;2;1,27;2;1,0865;1,41966;1,059007207;0,206403831;0,765324092;0,133199043;0,633764119;Poli;1
P2C4.5S2.tiff;2;1,53;2;1,1726;1,6753;1,241314286;0,260990332;0,69993434;-0,263282878;0,556050658;Poli;2
P2C5.25S2.tiff;2;1,78;2;1,5056;1,92266;1,424800901;0,294148665;0,783081772;0,274687968;0,649649167;Poli;1
P2C6S2.tiff;2;2,03;2;1,711;2,19458;1,611381982;0,348686874;0,779648042;0,285694775;0,686899193;Poli;1
P2C6.75S2.tiff;2;2,28;2;1,8629;2,45378;1,784651818;0,398669961;0,759196016;0,196273081;0,669303372;Poli;1
P2C7.5S2.tiff;2;2,53;2;2,2251;2,887;2,016333333;0,519526039;0,770730862;0,401840622;0,673387461;Poli;1
P2C3.75S3.tiff;2;1,27;3;0,9676;1,41966;1,059007207;0,206403831;0,681571644;-0,442856156;0,512770937;Poli;2
P2C4.5S3.tiff;2;1,53;3;1,1573;1,6753;1,241314286;0,260990332;0,690801647;-0,321905739;0,543890031;Poli;2
P2C5.25S3.tiff;2;1,78;3;1,36;1,92266;1,424800901;0,294148665;0,707353354;-0,22029983;0,557239254;Poli;2
P2C6S3.tiff;2;2,03;3;1,5333;2,19458;1,611381982;0,348686874;0,698675829;-0,223931521;0,586618232;Poli;2
P2C6.75S3.tiff;2;2,28;3;1,7272;2,45378;1,784651818;0,398669961;0,703893585;-0,144108721;0,602325245;Poli;1
P2C7.5S3.tiff;2;2,53;3;2,0229;2,887;2,016333333;0,519526039;0,700692761;0,012639726;0,600727041;Poli;1
P2C3.75S4.tiff;2;1,27;4;1,1372;1,41966;1,059007207;0,206403831;0,801036868;0,378834019;0,68535667;Poli;1
P2C4.5S4.tiff;2;1,53;4;1,3519;1,6753;1,241314286;0,260990332;0,806959947;0,42371575;0,698560497;Poli;1
P2C5.25S4.tiff;2;1,78;4;1,5759;1,92266;1,424800901;0,294148665;0,819645699;0,513682764;0,694267415;Poli;1
P2C6S4.tiff;2;2,03;4;1,8019;2,19458;1,611381982;0,348686874;0,821068268;0,546387124;0,738196545;Poli;1
P2C6.75S4.tiff;2;2,28;4;1,9903;2,45378;1,784651818;0,398669961;0,811115911;0,515835658;0,732184826;Poli;1
P2C7.5S4.tiff;2;2,53;4;2,2832;2,887;2,016333333;0,519526039;0,790855559;0,513673323;0,694265653;Poli;1
P2C3.75S5.tiff;2;1,27;5;1,0168;1,41966;1,059007207;0,206403831;0,716227829;-0,204488488;0,562837082;Poli;2
P2C4.5S5.tiff;2;1,53;5;1,234;1,6753;1,241314286;0,260990332;0,736584492;-0,028025121;0,604852131;Poli;1
P2C5.25S5.tiff;2;1,78;5;1,4019;1,92266;1,424800901;0,294148665;0,729146079;-0,077854852;0,583832491;Poli;2
P2C6S5.tiff;2;2,03;5;1,5945;2,19458;1,611381982;0,348686874;0,726562714;-0,04841588;0,621155063;Poli;1
P2C6.75S5.tiff;2;2,28;5;1,796;2,45378;1,784651818;0,398669961;0,731931958;0,028465104;0,636283205;Poli;1
P2C7.5S5.tiff;2;2,53;5;2,0107;2,887;2,016333333;0,519526039;0,696466921;-0,010843217;0,596342981;Poli;2
P2C3.75S6.tiff;2;1,27;6;0,9766;1,41966;1,059007207;0,206403831;0,68791119;-0,399252315;0,521929378;Poli;2
P2C4.5S6.tiff;2;1,53;6;1,2072;1,6753;1,241314286;0,260990332;0,720587357;-0,130710917;0,583551163;Poli;2
P2C5.25S6.tiff;2;1,78;6;1,3307;1,92266;1,424800901;0,294148665;0,69211405;-0,319909325;0,538643028;Poli;2
P2C6S6.tiff;2;2,03;6;1,5529;2,19458;1,611381982;0,348686874;0,707606923;-0,16772063;0,597679047;Poli;2
P2C6.75S6.tiff;2;2,28;6;1,6699;2,45378;1,784651818;0,398669961;0,680541858;-0,28783663;0,574043398;Poli;2
P2C7.5S6.tiff;2;2,53;6;1,8525;2,887;2,016333333;0,519526039;0,641669553;-0,315351534;0,539493928;Poli;2
P2C3.75S7.tiff;2;1,27;7;1,3634;1,41966;1,059007207;0,206403831;0,960370793;1,474743911;0,915538822;Poli;0
P2C4.5S7.tiff;2;1,53;7;1,5887;1,6753;1,241314286;0,260990332;0,948307766;1,331029053;0,88677204;Poli;0
P2C5.25S7.tiff;2;1,78;7;1,8597;1,92266;1,424800901;0,294148665;0,967253701;1,478501014;0,874390585;Poli;0
P2C6S7.tiff;2;2,03;7;2,0415;2,19458;1,611381982;0,348686874;0,930246334;1,233536593;0,873409367;Poli;0
P2C6.75S7.tiff;2;2,28;7;2,3049;2,45378;1,784651818;0,398669961;0,939326264;1,304959571;0,887463518;Poli;0
P2C7.5S7.tiff;2;2,53;7;2,7283;2,887;2,016333333;0,519526039;0,945029442;1,370415751;0,854212007;Poli;0
P3C3.75S0.tiff;3;1,27;0;1,3395;1,41966;1,059007207;0,206403831;0,943535776;1,358951486;0,891218073;Poli;0
P3C4.5S0.tiff;3;1,53;0;1,6312;1,6753;1,241314286;0,260990332;0,973676356;1,493870334;0,920551561;Poli;0
P3C5.25S0.tiff;3;1,78;0;1,8729;1,92266;1,424800901;0,294148665;0,974119189;1,523376281;0,882768406;Poli;0
P3C6S0.tiff;3;2,03;0;2,0847;2,19458;1,611381982;0,348686874;0,949931194;1,357429986;0,897788307;Poli;0
P3C6.75S0.tiff;3;2,28;0;2,3427;2,45378;1,784651818;0,398669961;0,954731068;1,399774841;0,906120653;Poli;0
P3C7.5S0.tiff;3;2,53;0;2,7594;2,887;2,016333333;0,519526039;0,95580187;1,430278005;0,865387769;Poli;0
P3C3.75S1.tiff;3;1,27;1;1,1364;1,41966;1,059007207;0,206403831;0,800473353;0,374958122;0,684542587;Poli;1
P3C4.5S1.tiff;3;1,53;1;1,3476;1,6753;1,241314286;0,260990332;0,804393243;0,407240044;0,695142804;Poli;1
P3C5.25S1.tiff;3;1,78;1;1,5548;1,92266;1,424800901;0,294148665;0,80867132;0,441950329;0,680875594;Poli;1
P3C6S1.tiff;3;2,03;1;1,7609;2,19458;1,611381982;0,348686874;0,802385878;0,428803116;0,715059126;Poli;1
P3C6.75S1.tiff;3;2,28;1;1,9518;2,45378;1,784651818;0,398669961;0,795425833;0,41926455;0,713182189;Poli;1
P3C7.5S1.tiff;3;2,53;1;2,3977;2,887;2,016333333;0,519526039;0,830516107;0,734066511;0,735411143;Poli;1
P3C3.75S2.tiff;3;1,27;2;1,0992;1,41966;1,059007207;0,206403831;0,774269896;0,194728909;0,646687697;Poli;1
P3C4.5S2.tiff;3;1,53;2;1,3317;1,6753;1,241314286;0,260990332;0,794902406;0,346318247;0,682505289;Poli;1
P3C5.25S2.tiff;3;1,78;2;1,5634;1,92266;1,424800901;0,294148665;0,81314429;0,471187245;0,686333872;Poli;1
P3C6S2.tiff;3;2,03;2;1,7494;2,19458;1,611381982;0,348686874;0,797145695;0,395822236;0,708569362;Poli;1
P3C6.75S2.tiff;3;2,28;2;1,9632;2,45378;1,784651818;0,398669961;0,800071726;0,447859631;0,718808943;Poli;1
P3C7.5S2.tiff;3;2,53;2;2,3758;2,887;2,016333333;0,519526039;0,822930378;0,691912704;0,727541394;Poli;1
P3C3.75S3.tiff;3;1,27;3;1,0178;1,41966;1,059007207;0,206403831;0,716932223;-0,199643616;0,563854686;Poli;2
P3C4.5S3.tiff;3;1,53;3;1,2359;1,6753;1,241314286;0,260990332;0,737718618;-0,020745158;0,606362274;Poli;1
P3C5.25S3.tiff;3;1,78;3;1,4313;1,92266;1,424800901;0,294148665;0,744437394;0,022094607;0,602492185;Poli;1
P3C6S3.tiff;3;2,03;3;1,646;2,19458;1,611381982;0,348686874;0,750029618;0,099281105;0,650217919;Poli;1
P3C6.75S3.tiff;3;2,28;3;1,8119;2,45378;1,784651818;0,398669961;0,738411757;0,068347717;0,644131047;Poli;1
P3C7.5S3.tiff;3;2,53;3;2,1287;2,887;2,016333333;0,519526039;0,737339799;0,216286881;0,638746193;Poli;1
P3C3.75S4.tiff;3;1,27;4;1,2114;1,41966;1,059007207;0,206403831;0,853302904;0,738323471;0,760862929;Poli;0
P3C4.5S4.tiff;3;1,53;4;1,4994;1,6753;1,241314286;0,260990332;0,89500388;0,988870785;0,815795305;Poli;0
P3C5.25S4.tiff;3;1,78;4;1,7012;1,92266;1,424800901;0,294148665;0,884815828;0,93965784;0,773793254;Poli;0
P3C6S4.tiff;3;2,03;4;1,9407;2,19458;1,611381982;0,348686874;0,884314994;0,944452008;0,816525175;Poli;0
P3C6.75S4.tiff;3;2,28;4;2,1533;2,45378;1,784651818;0,398669961;0,877544034;0,924695155;0,812637549;Poli;0
P3C7.5S4.tiff;3;2,53;4;2,5107;2,887;2,016333333;0,519526039;0,869657083;0,951572452;0,776017609;Poli;0
P3C3.75S5.tiff;3;1,27;5;1,0766;1,41966;1,059007207;0,206403831;0,758350591;0,085234817;0,623689834;Poli;1
P3C4.5S5.tiff;3;1,53;5;1,2666;1,6753;1,241314286;0,260990332;0,756043694;0,09688372;0,630763011;Poli;1
P3C5.25S5.tiff;3;1,78;5;1,4795;1,92266;1,424800901;0,294148665;0,769506829;0,185957326;0,633083929;Poli;1
P3C6S5.tiff;3;2,03;5;1,669;2,19458;1,611381982;0,348686874;0,760509984;0,165242865;0,663197447;Poli;1
P3C6.75S5.tiff;3;2,28;5;1,8535;2,45378;1,784651818;0,398669961;0,755365192;0,172694681;0,664663767;Poli;1
P3C7.5S5.tiff;3;2,53;5;2,16;2,887;2,016333333;0,519526039;0,748181503;0,276534102;0,649993824;Poli;1
P3C3.75S6.tiff;3;1,27;6;0,9909;1,41966;1,059007207;0,206403831;0,697984024;-0,329970655;0,536481123;Poli;2
P3C4.5S6.tiff;3;1,53;6;1,1795;1,6753;1,241314286;0,260990332;0,704053005;-0,236845117;0,561534863;Poli;2
P3C5.25S6.tiff;3;1,78;6;1,3591;1,92266;1,424800901;0,294148665;0,706885253;-0,223359508;0,556668039;Poli;2
P3C6S6.tiff;3;2,03;6;1,5165;2,19458;1,611381982;0,348686874;0,691020605;-0,272112285;0,577137533;Poli;2
P3C6.75S6.tiff;3;2,28;6;1,7332;2,45378;1,784651818;0,398669961;0,706338792;-0,129058678;0,605286695;Poli;1
P3C7.5S6.tiff;3;2,53;6;1,9956;2,887;2,016333333;0,519526039;0,691236578;-0,03990817;0,590916807;Poli;2
P3C3.75S7.tiff;3;1,27;7;1,3567;1,41966;1,059007207;0,206403831;0,955651353;1,442283273;0,908720871;Poli;0
P3C4.5S7.tiff;3;1,53;7;1,5692;1,6753;1,241314286;0,260990332;0,936668059;1,256313642;0,871273201;Poli;0
P3C5.25S7.tiff;3;1,78;7;1,7616;1,92266;1,424800901;0,294148665;0,916230639;1,144996185;0,812128136;Poli;0
P3C6S7.tiff;3;2,03;7;2,0349;2,19458;1,611381982;0,348686874;0,927238925;1,214608435;0,869684807;Poli;0
P3C6.75S7.tiff;3;2,28;7;2,2654;2,45378;1,784651818;0,398669961;0,923228651;1,205880122;0,867967306;Poli;0
P3C7.5S7.tiff;3;2,53;7;2,6456;2,887;2,016333333;0,519526039;0,916383789;1,211232199;0,824493823;Poli;0
P4C3.75S0.tiff;4;1,27;0;1,3639;1,41966;1,059007207;0,206403831;0,96072299;1,477166347;0,916047624;Poli;0
P4C4.5S0.tiff;4;1,53;0;1,5694;1,6753;1,241314286;0,260990332;0,936787441;1,257079954;0,871432164;Poli;0
P4C5.25S0.tiff;4;1,78;0;1,7424;1,92266;1,424800901;0,294148665;0,906244474;1,079723069;0,799942213;Poli;0
P4C6S0.tiff;4;2,03;0;1,8677;2,19458;1,611381982;0,348686874;0,851051226;0,735095117;0,775329282;Poli;0
P4C6.75S0.tiff;4;2,28;0;1,9877;2,45378;1,784651818;0,398669961;0,810056321;0,509313973;0,730901531;Poli;1
P4C7.5S0.tiff;4;2,53;0;2,1277;2,887;2,016333333;0,519526039;0,736993419;0,21436205;0,638386844;Poli;1
P4C3.75S1.tiff;4;1,27;1;1,0905;1,41966;1,059007207;0,206403831;0,768141668;0,152578529;0,637834537;Poli;1
P4C4.5S1.tiff;4;1,53;1;1,2575;1,6753;1,241314286;0,260990332;0,750611831;0,062016528;0,623530219;Poli;1
P4C5.25S1.tiff;4;1,78;1;1,3949;1,92266;1,424800901;0,294148665;0,72550529;-0,101652343;0,579389707;Poli;2
P4C6S1.tiff;4;2,03;1;1,493;2,19458;1,611381982;0,348686874;0,680312406;-0,339507997;0,563875841;Poli;2
P4C6.75S1.tiff;4;2,28;1;1,5938;2,45378;1,784651818;0,398669961;0,649528483;-0,47872134;0,536482341;Poli;2
P4C7.5S1.tiff;4;2,53;1;1,6778;2,887;2,016333333;0,519526039;0,58115691;-0,651619568;0,476715613;Poli;2
P4C3.75S2.tiff;4;1,27;2;1,1112;1,41966;1,059007207;0,206403831;0,782722624;0,252867365;0,658898952;Poli;1
P4C4.5S2.tiff;4;1,53;2;1,2786;1,6753;1,241314286;0,260990332;0,76320659;0,142862435;0,640300758;Poli;1
P4C5.25S2.tiff;4;1,78;2;1,4291;1,92266;1,424800901;0,294148665;0,743293146;0,014615396;0,601095882;Poli;1
P4C6S2.tiff;4;2,03;2;1,571;2,19458;1,611381982;0,348686874;0,715854514;-0,115811592;0,607893371;Poli;1
P4C6.75S2.tiff;4;2,28;2;1,6734;2,45378;1,784651818;0,398669961;0,681968229;-0,279057438;0,575770911;Poli;2
P4C7.5S2.tiff;4;2,53;2;1,7192;2,887;2,016333333;0,519526039;0,595497056;-0,571931551;0,491592672;Poli;2
P4C3.75S3.tiff;4;1,27;3;1,0148;1,41966;1,059007207;0,206403831;0,714819041;-0,21417823;0,560801872;Poli;2
P4C4.5S3.tiff;4;1,53;3;1,1732;1,6753;1,241314286;0,260990332;0,700292485;-0,260983942;0,556527546;Poli;2
P4C5.25S3.tiff;4;1,78;3;1,3431;1,92266;1,424800901;0,294148665;0,698563449;-0,277753771;0,546513103;Poli;2
P4C6S3.tiff;4;2,03;3;1,4661;2,19458;1,611381982;0,348686874;0,668054935;-0,416654577;0,548695437;Poli;2
P4C6.75S3.tiff;4;2,28;3;1,5687;2,45378;1,784651818;0,398669961;0,639299367;-0,541680686;0,524093609;Poli;2
P4C7.5S3.tiff;4;2,53;3;1,7315;2,887;2,016333333;0,519526039;0,599757534;-0,548256126;0,496012668;Poli;2
P4C3.75S4.tiff;4;1,27;4;1,2153;1,41966;1,059007207;0,206403831;0,85605004;0,757218469;0,764831586;Poli;0
P4C4.5S4.tiff;4;1,53;4;1,38;1,6753;1,241314286;0,260990332;0,823733063;0,531382574;0,720894721;Poli;1
P4C5.25S4.tiff;4;1,78;4;1,5409;1,92266;1,424800901;0,294148665;0,801441753;0,394695312;0,672053494;Poli;1
P4C6S4.tiff;4;2,03;4;1,6755;2,19458;1,611381982;0,348686874;0,763471826;0,183884232;0,666865574;Poli;1
P4C6.75S4.tiff;4;2,28;4;1,7993;2,45378;1,784651818;0,398669961;0,733276822;0,036742627;0,637912002;Poli;1
P4C7.5S4.tiff;4;2,53;4;1,8906;2,887;2,016333333;0,519526039;0,654866644;-0,24201546;0,553185135;Poli;2
P4C3.75S5.tiff;4;1,27;5;1,0783;1,41966;1,059007207;0,206403831;0,759548061;0,093471098;0,625419762;Poli;1
P4C4.5S5.tiff;4;1,53;5;1,2408;1,6753;1,241314286;0,260990332;0,740643467;-0,001970516;0,610256855;Poli;1
P4C5.25S5.tiff;4;1,78;5;1,4123;1,92266;1,424800901;0,294148665;0,734555252;-0,042498581;0,5904332;Poli;2
P4C6S5.tiff;4;2,03;5;1,5595;2,19458;1,611381982;0,348686874;0,710614332;-0,148792472;0,601403607;Poli;1
P4C6.75S5.tiff;4;2,28;5;1,6908;2,45378;1,784651818;0,398669961;0,689059329;-0,235412314;0,584359116;Poli;2
P4C7.5S5.tiff;4;2,53;5;1,7801;2,887;2,016333333;0,519526039;0,616591618;-0,454709323;0,513477042;Poli;2
P4C3.75S6.tiff;4;1,27;6;1,0186;1,41966;1,059007207;0,206403831;0,717495738;-0,195767719;0,56466877;Poli;2
P4C4.5S6.tiff;4;1,53;6;1,1708;1,6753;1,241314286;0,260990332;0,698859906;-0,270179685;0,554619996;Poli;2
P4C5.25S6.tiff;4;1,78;6;1,3355;1,92266;1,424800901;0,294148665;0,694610592;-0,303591046;0,541689509;Poli;2
P4C6S6.tiff;4;2,03;6;1,4957;2,19458;1,611381982;0,348686874;0,68154271;-0,33176466;0,565399525;Poli;2
P4C6.75S6.tiff;4;2,28;6;1,6134;2,45378;1,784651818;0,398669961;0,657516159;-0,429557867;0,546156411;Poli;2
P4C7.5S6.tiff;4;2,53;6;1,7037;2,887;2,016333333;0,519526039;0,590128161;-0,601766437;0,486022759;Poli;2
P4C3.75S7.tiff;4;1,27;7;0,4644;1,41966;1,059007207;0,206403831;0,327120578;-2,880795403;0,000712323;Poli;2
P4C4.5S7.tiff;4;1,53;7;0,5233;1,6753;1,241314286;0,260990332;0,312361965;-2,751114498;0,039979057;Poli;2
P4C5.25S7.tiff;4;1,78;7;0,6088;1,92266;1,424800901;0,294148665;0,316644649;-2,774110505;0,08046503;Poli;2
P4C6S7.tiff;4;2,03;7;0,6902;2,19458;1,611381982;0,348686874;0,314502092;-2,641860224;0,110833882;Poli;2
P4C6.75S7.tiff;4;2,28;7;0,801;2,45378;1,784651818;0,398669961;0,326435133;-2,467333668;0,145176088;Poli;2
P4C7.5S7.tiff;4;2,53;7;0,8594;2,887;2,016333333;0,519526039;0,297679252;-2,226901534;0,182624182;Poli;2
P5C3.75S0.tiff;5;1,27;0;1,3417;1,41966;1,059007207;0,206403831;0,945085443;1,369610203;0,893456803;Poli;0
P5C4.5S0.tiff;5;1,53;0;1,5793;1,6753;1,241314286;0,260990332;0,94269683;1,295012393;0,879300805;Poli;0
P5C5.25S0.tiff;5;1,78;0;1,8113;1,92266;1,424800901;0,294148665;0,942080243;1,313958367;0,843671905;Poli;0
